logP,tPSA,QED
2.4381700000000004,111.47,0.3792783738741523
3.2803000000000013,101.5,0.6400025022220652
2.0998700000000032,157.48,0.12879798594829087
3.0267000000000017,143.89,0.29173757148032264
1.2108999999999994,67.79,0.7268451857947437
8.002100000000008,124.89000000000001,0.07454221178436868
4.331360000000004,41.050000000000004,0.7503538210759416
6.464200000000005,60.9,0.2997388798490732
2.6941000000000006,87.99,0.6046890506713263
3.790000000000002,77.47999999999999,0.48329815257644304
4.720600000000003,35.58,0.7281033906817934
2.7016,114.0,0.46822319579278887
2.4427000000000003,46.09,0.783841576758041
-0.02799999999999897,136.51,0.5216935199868057
1.6303199999999998,68.02000000000001,0.8049345872423957
5.7368000000000015,49.84,0.42348231804276876
1.5511,87.97999999999999,0.7411187713742757
1.0079999999999993,56.75000000000001,0.827183010653452
1.9606599999999998,139.83999999999997,0.6709282872730047
1.9566999999999999,96.44,0.7634119975812048
0.9136999999999997,113.52000000000001,0.5000452127741494
4.316300000000004,59.92,0.47809708452065186
4.151700000000003,89.78,0.4758853983460792
2.9995200000000013,53.09,0.6982653751369505
3.896200000000002,39.82,0.525890209107714
3.2680000000000016,48.95,0.7634115372347712
6.516680000000006,137.23,0.1358018746480768
3.073200000000001,55.61,0.6164786836030473
4.5191000000000034,69.41,0.5444845634408654
4.628000000000004,15.6,0.7540038086888109
9.269100000000003,188.79999999999995,0.08747900879784751
1.5938,96.72,0.4897905919852866
3.9052000000000056,270.18999999999994,0.06970427530653091
4.395400000000003,112.65999999999998,0.47747115886478636
3.6675000000000013,71.25,0.6500615993559283
2.864700000000001,55.2,0.81663354851368
1.4796000000000002,104.44999999999999,0.6171568078652174
2.9783800000000014,27.03,0.7408105891777479
1.4546000000000001,69.62,0.764665983628734
2.463400000000001,17.82,0.6562099612121872
5.9767200000000065,88.52000000000001,0.3205685171319655
1.92437,93.65000000000002,0.5719834152270759
2.8094000000000015,124.76,0.34953441559690585
1.5703999999999994,89.95,0.7898961383113209
2.964600000000001,89.89,0.7919454390296096
4.709300000000005,18.84,0.6632749536649959
6.401500000000007,75.65,0.1335203466484846
4.535900000000003,70.59,0.6329679526781508
4.365470000000002,45.11,0.6347177164869525
3.2587800000000016,104.77000000000001,0.561678835132484
3.7650000000000032,71.89,0.6756027301618617
3.1403000000000016,45.78,0.6384470482991241
2.4918000000000005,49.84,0.827249373946212
1.2151000000000003,75.42999999999999,0.8191097573135119
4.665600000000005,82.28,0.349428825819581
3.263320000000002,66.22,0.8713287473743331
3.8847000000000023,30.71,0.5225666077641097
6.430400000000007,15.71,0.3503739717204935
2.6652000000000005,53.699999999999996,0.6855805815923322
3.0013000000000005,38.91,0.7388005352864953
3.313880000000001,86.09,0.7761305325189248
4.7951200000000025,70.4,0.44831545250009774
3.2971000000000004,119.59,0.5364012031820795
5.378900000000004,55.99,0.36832082562403473
4.473790000000004,23.96,0.4462948419767623
5.085370000000003,39.120000000000005,0.49729104797403756
5.063800000000005,91.24000000000001,0.4523539192409308
1.177700000000003,162.56,0.25810635295103823
6.118400000000005,60.45,0.24590971225822056
3.731020000000002,85.47000000000001,0.6070016367826216
1.9255,65.78,0.9207422205061747
3.1473700000000004,128.28000000000003,0.2755210496955887
6.5008000000000035,137.29999999999998,0.16167443642033208
5.2636800000000035,100.60999999999999,0.33271873725879475
3.0060200000000004,60.160000000000004,0.6395130657993809
3.5365000000000024,77.04,0.6765855182288929
5.037100000000004,52.900000000000006,0.6959866531986328
5.766600000000004,17.82,0.5425390900090497
1.8334999999999995,69.14,0.6846871017743549
-1.3581999999999983,101.36999999999999,0.28406780894037564
2.6323,107.53,0.7051290560200253
2.7811000000000012,81.42,0.5289698047043374
4.6510000000000025,118.97000000000001,0.37682366394130634
6.0903000000000045,74.25,0.3626915952086969
2.3289,61.31,0.7875141616470974
4.845920000000001,59.81,0.6352380543841354
3.231700000000002,87.84,0.5081225999637963
4.353300000000003,28.68,0.7035414590824106
3.311600000000001,69.64,0.3665112121907243
3.534470000000001,96.38000000000001,0.27808114426676417
5.692300000000003,53.49,0.45023942668595746
6.84853000000001,204.87999999999997,0.033032212335534675
1.9544,108.05,0.5921918401036252
1.62909,58.74,0.34615726042398204
1.2542999999999997,156.43999999999997,0.2796715241933509
8.009600000000008,34.47,0.11140785647553358
4.218800000000003,30.71,0.8318705586545607
4.167800000000002,21.259999999999998,0.8566993254715165
2.4944000000000006,59.06,0.9164066372108257
4.4612000000000025,69.63,0.4440886137605742
2.0178000000000003,19.37,0.7340825147985456
0.6892200000000003,144.82999999999998,0.4660787899267949
6.531200000000005,72.94,0.2852068748581064
3.450320000000001,46.25,0.8644667386983339
0.36069999999999985,80.4,0.684628201087755
0.6382999999999992,156.66,0.22406876726211297
7.305600000000005,59.510000000000005,0.21470134042426892
3.6778000000000013,68.77000000000001,0.6133405984837587
4.629400000000003,81.87,0.3560025137268993
5.309280000000004,72.96,0.380801318875503
6.310400000000006,87.33,0.3254233256310991
4.168940000000003,33.120000000000005,0.7654532709786536
2.862600000000001,86.1,0.43611310001723624
2.2646999999999995,72.28,0.6227062045892351
2.5819,127.15000000000002,0.3124608556464238
2.836100000000001,58.440000000000005,0.7646127519730015
3.432900000000002,69.22,0.568660937062325
5.103800000000004,65.72,0.36280010686296604
3.930600000000002,66.73,0.6702419800292213
1.5892199999999999,130.48,0.47514822887762004
3.785400000000002,114.52999999999997,0.5167822670486374
0.37459999999999966,84.14,0.8820431728149317
-2.378199999999998,99.94,0.49676521913486665
3.0822000000000025,88.07000000000001,0.5180666817469551
2.80832,107.54999999999998,0.6696144163567406
6.424520000000008,64.66000000000001,0.19038039487819317
-0.16859999999999792,168.41,0.3114110066218796
3.742700000000001,41.99,0.846419069238162
4.288000000000005,62.16000000000001,0.6035193008351148
4.199100000000003,40.099999999999994,0.8008940629780433
3.8602000000000025,63.050000000000004,0.6340789221881271
8.861400000000003,167.2,0.023854660785851012
3.353720000000001,62.22,0.8988259025034823
3.999080000000003,114.21000000000001,0.38550734374903634
3.4047000000000027,96.88000000000001,0.5160965403603736
5.117100000000005,93.96000000000001,0.40235809912856385
1.7644999999999995,67.27,0.8030524109710552
-0.6787999999999998,83.22,0.39242544947300995
4.706120000000002,112.89999999999999,0.3029960736663947
4.181120000000003,83.03000000000002,0.3561797278704549
2.0635800000000004,105.25999999999999,0.7783415299391113
3.8314000000000035,23.47,0.8552185300551484
3.8129000000000026,85.38,0.42562042734794303
4.081900000000003,41.13,0.719199726977888
7.478400000000008,28.68,0.2553610706631967
3.164600000000002,46.620000000000005,0.885922531069906
2.985100000000001,62.55,0.8133086860488037
1.30402,110.28,0.8777170490015224
4.045080000000003,85.23,0.5508785500961925
2.9785000000000013,89.45,0.47446169858955456
5.530780000000004,110.06,0.3731576969714206
5.679160000000005,55.09,0.5225752465550962
3.533520000000002,44.81,0.7795839136896289
2.4767,43.59,0.754176839907946
0.8784000000000001,117.70000000000002,0.3691728309918673
0.1753000000000003,163.55999999999997,0.3282500246258878
3.539200000000001,59.39,0.629391567038243
6.002300000000003,49.84,0.4335712766234473
1.90887,136.58,0.34419270253882933
2.2834000000000003,12.03,0.6867074120404193
1.1032,168.64,0.35393393081689095
4.351900000000001,66.91,0.6876765659725373
3.6949000000000036,56.14,0.8787265242341419
1.7238,84.66000000000001,0.7124758339009479
3.6873000000000022,30.71,0.8469376466858219
4.256900000000003,72.63,0.4815874373008598
3.509500000000002,76.88,0.7136068483999043
3.4741000000000017,85.07999999999998,0.5635714062538012
0.40302,132.12,0.5905358786552338
6.827100000000005,12.47,0.428540700976934
3.531240000000002,84.66999999999999,0.3151299329807429
2.5432200000000007,12.89,0.5519055037199659
2.8214200000000007,76.88,0.7322805452987852
5.426400000000004,30.490000000000002,0.7366405977248072
4.361460000000003,64.86,0.56296459527138
3.1499000000000015,75.55,0.7559092727299291
2.6396700000000006,204.25999999999996,0.15849980068941896
2.0001999999999995,84.06,0.5378351415478214
3.298020000000002,6.48,0.8275553882498824
1.9099199999999998,70.95,0.2967725431220733
3.896320000000003,78.50999999999999,0.47610632751297977
5.5651000000000055,50.36,0.6365597616159454
3.9853000000000023,98.88000000000001,0.5212839850675725
6.202000000000006,46.25,0.3122630265472947
5.407500000000005,49.52,0.5358381917626469
1.5677,87.46,0.848258665298487
3.6850000000000023,107.76,0.36230290195673936
3.8595000000000024,64.85,0.5079328818146215
2.0926,85.47000000000001,0.8919448277976216
1.8037,75.6,0.739778284177429
1.9493999999999991,69.72,0.8697392953122539
4.7394200000000035,107.49000000000001,0.41505641044979164
2.2029000000000005,66.65,0.8189037249675946
4.499800000000003,126.85000000000001,0.3863466575090017
4.400440000000003,68.24,0.5445257127134769
6.2717200000000055,50.160000000000004,0.4372326234912861
2.0656999999999996,84.21999999999998,0.8433943897635974
5.016620000000006,81.24,0.3357231757511782
1.2746999999999997,87.46000000000001,0.8150592627084888
2.7121400000000007,68.87,0.6881103212940185
6.371000000000002,108.48,0.2533971681064193
2.0575799999999997,115.64,0.3945642249712228
2.503800000000001,48.12,0.330689127980099
1.9294000000000002,114.57999999999998,0.7046921428393803
-2.3188999999999913,312.2799999999999,0.055958529308918405
5.3197000000000045,52.650000000000006,0.5042870239069076
2.68328,91.80000000000001,0.9079240149925007
6.401000000000008,206.62999999999997,0.09285139057815812
4.818780000000005,83.17999999999999,0.43966848605340586
1.6788999999999998,110.64,0.7362818986271569
3.8534000000000037,36.36,0.6645573858517577
4.021700000000004,55.57,0.7186050229850597
4.224180000000002,54.5,0.7118415051780215
4.153620000000004,52.57000000000001,0.757603178133543
1.72232,38.06,0.6570216703546305
6.8547000000000065,94.14,0.1971246849723364
5.950600000000006,72.88,0.40818001468382503
3.314000000000002,125.50999999999999,0.2736186757552607
1.2600999999999998,110.88,0.41078632451905894
2.4608000000000008,50.27,0.8714597117367856
4.852700000000004,96.77,0.49723292025321064
3.320400000000001,83.55,0.8046797223896022
4.925700000000003,79.04,0.4485191339180198
4.954400000000005,89.02,0.5656584118246741
5.649200000000005,64.68,0.35073086726021535
6.131220000000006,110.60999999999999,0.20465307450591264
4.7633000000000045,111.05,0.22828387671372075
3.312700000000002,60.39,0.8330656814655829
3.1864000000000017,81.75,0.6254819807090135
6.590400000000006,25.240000000000002,0.2993735930342321
4.5374000000000025,24.39,0.8214848124639342
3.2531000000000017,92.62,0.37688303684544106
5.178500000000002,70.39,0.3848215841045076
4.150700000000004,12.03,0.776734302384533
0.9328999999999998,60.959999999999994,0.4246395721621505
5.286400000000006,150.88,0.28162380330414366
1.7723999999999998,35.25,0.3514253512811793
2.4430000000000005,99.06000000000002,0.5295600338062748
4.117100000000002,29.270000000000003,0.7206168809642299
8.519600000000006,126.98000000000002,0.08025294822559256
6.5983000000000045,74.31,0.23331976137634217
0.49311999999999984,149.20999999999998,0.4748826635734753
4.731620000000005,51.660000000000004,0.6255002199360781
-1.0933000000000004,119.31000000000002,0.6197526839114722
0.3678000000000008,92.94999999999999,0.7380090319380322
-1.9844799999999945,163.23,0.43862304557821613
-0.04500000000000004,91.34000000000002,0.4591276620822391
3.8476000000000026,84.14,0.6660511757866101
6.9476000000000075,68.12,0.24716913758812714
0.7097,76.28999999999999,0.7616495634292322
2.0009,95.78999999999999,0.5416885845498514
1.7768999999999997,63.220000000000006,0.8043652225967427
5.613200000000006,76.02000000000001,0.4938300967395624
5.197860000000005,57.95000000000001,0.35061219928148696
6.151960000000004,108.60999999999999,0.32316606661871017
2.4289200000000006,129.57000000000002,0.3053797509965501
1.7698,26.02,0.5883831789472266
2.559800000000002,119.56000000000002,0.2269470711262107
0.9264600000000003,124.00999999999999,0.30579207846422346
1.2232999999999998,63.49,0.8221106776557446
2.2822000000000005,136.41,0.28343956027126366
3.545700000000002,69.73,0.8920858263802521
5.076000000000004,134.4,0.19400428728793778
3.8088000000000024,67.75999999999999,0.32479214604372114
0.6643000000000003,70.16000000000001,0.7813631893319105
1.645799999999999,41.37,0.8618035840703112
3.280900000000001,51.71000000000001,0.6402467465214932
2.8200000000000003,161.8,0.2976597233185795
3.747700000000002,73.63,0.4772097940081315
2.28582,116.95,0.7430683471342838
3.487300000000002,83.62,0.5989906880572936
3.0871200000000014,41.370000000000005,0.8247557082844618
2.2329999999999997,62.24,0.7915390193540567
-0.3491999999999993,24.94,0.6215845110338101
2.9755000000000003,95.81,0.8473552213310375
4.619500000000006,91.26,0.4578745725232012
5.568200000000005,28.480000000000004,0.47339529045655
2.526300000000001,37.720000000000006,0.6057618534802993
5.413240000000004,67.77000000000001,0.3244309338342352
4.925700000000004,61.61,0.49557707085050956
1.4570999999999998,159.23,0.3481922196505755
1.6092700000000009,199.73999999999995,0.22987055920956023
7.222700000000002,79.04,0.24054538717072965
2.3817000000000004,41.900000000000006,0.709480823506942
4.1975000000000025,64.11,0.7706046174674384
4.028880000000003,51.95,0.7995673250155825
4.459800000000003,85.09,0.6527569010608606
4.118800000000004,38.5,0.7081288561333502
2.4953000000000003,66.92,0.5884221421006683
4.990300000000004,26.189999999999998,0.6774837436433327
4.622400000000006,192.35999999999999,0.2021928336764835
1.5421799999999999,70.71000000000001,0.8411627868707524
4.541560000000003,110.53,0.5137166774502835
2.1019000000000005,108.62999999999998,0.7769062890427044
4.1205000000000025,50.160000000000004,0.8635547440165643
2.985500000000001,94.22,0.4386692705578546
4.937000000000005,42.010000000000005,0.3972077485833315
7.042000000000008,109.15,0.1629234959474141
5.778300000000004,60.67,0.3789383871857123
2.2916000000000003,70.59,0.8059756103040788
3.5004000000000026,41.290000000000006,0.7988477072552354
4.957900000000004,70.66999999999999,0.4734120064362005
1.2752999999999999,91.3,0.6978143277199941
5.113400000000002,50.17,0.3877497982629786
3.2407000000000012,61.440000000000005,0.7508988572763661
4.0151800000000035,46.06,0.7757617119370717
1.8213000000000004,84.99,0.3791614186877971
2.4245,85.57000000000001,0.26723921989328
4.254720000000003,87.2,0.31291893843710117
1.6439999999999995,90.46000000000001,0.5573064325958333
2.58577,153.73999999999998,0.1866716819269731
3.888440000000003,57.95000000000001,0.3060197274030662
3.4506000000000023,29.270000000000003,0.8333988210489037
2.823120000000001,126.49,0.5000063918961117
2.5939000000000005,41.99,0.8479968248857016
4.092720000000003,135.71,0.1269470704559894
3.9221400000000015,96.68,0.4624410018733211
4.678500000000004,39.6,0.6522526898071657
4.022100000000003,104.09,0.35165558295149874
1.4791799999999993,86.09,0.9302307251055134
3.219000000000002,132.85999999999999,0.456025454717787
4.113000000000002,68.87,0.7453418833012996
1.6566999999999994,120.36000000000001,0.42208847534868543
4.4577000000000035,3.24,0.6919818514574935
8.011200000000006,91.29,0.2155395303174402
3.329600000000002,45.230000000000004,0.8661418857429299
3.7348000000000026,58.74,0.48148450214209987
2.1609,85.35000000000001,0.5218796387592296
5.101520000000004,122.58999999999997,0.2783609449883214
2.8817000000000013,85.17000000000002,0.49144878142717074
0.4359400000000028,205.83,0.1696769129129864
3.855800000000003,108.39,0.23241971161704406
3.804000000000004,40.620000000000005,0.5314347605523635
3.941600000000002,51.910000000000004,0.6556411815139014
6.413800000000006,15.71,0.3128942037036772
2.506100000000001,118.28,0.47933671818035123
4.606200000000003,105.16000000000001,0.34888515709885554
5.070420000000004,117.78000000000002,0.40077108431321734
2.6262,101.42,0.3336935505641241
1.7095199999999997,170.43,0.2536248277440496
3.3798800000000018,76.62,0.6509398347291928
5.416300000000005,62.58,0.24679063380741587
2.102400000000001,108.55000000000001,0.5496357278684599
1.5280799999999999,130.65,0.7340043523621996
3.6670000000000025,76.06,0.5752381013814742
1.4020200000000007,121.45,0.4407548729578303
-1.6349999999999911,278.06,0.08034225958023533
3.1627800000000006,82.66999999999999,0.7100847281888432
1.90342,102.42,0.515799990409913
1.9990000000000003,102.49000000000001,0.3895479922323572
2.2435,159.18,0.31937866910136276
4.610800000000004,42.849999999999994,0.4976502049261921
6.082000000000005,74.14,0.29358515909783
4.551820000000002,60.92,0.5171197318863116
6.631700000000006,15.27,0.47314102530120467
2.8339000000000008,87.22999999999999,0.519380533643185
2.1148,91.52000000000001,0.8131393749961392
2.058199999999999,140.98,0.24367010558418614
3.0121200000000004,69.86,0.6989068204771893
5.742200000000006,64.68,0.38059966321381294
3.059260000000001,59.61,0.6622674393915293
6.815900000000008,62.220000000000006,0.18470612533311942
3.7982000000000022,118.36999999999999,0.5255802872233848
1.8117,54.510000000000005,0.7325290248262077
2.1292,72.68,0.7062075091843266
2.6681000000000012,40.96,0.8071550045384702
3.4602400000000024,87.91000000000001,0.8341341044423985
3.8381000000000025,61.440000000000005,0.8293865272746218
5.248300000000004,55.39,0.4821642676905061
4.527700000000004,123.75,0.29773105935943317
6.582400000000004,53.510000000000005,0.29689377589282967
2.1202000000000005,62.75000000000001,0.8781942986337711
0.9487999999999999,67.87,0.7926236822894368
4.013800000000003,35.94,0.5271921444770561
4.259620000000003,106.52999999999999,0.3396575562249828
6.019400000000006,149.02,0.08400490216284649
1.7306999999999995,112.64999999999999,0.48178946664593686
3.4599600000000015,52.650000000000006,0.8655840811923892
3.946300000000009,161.28000000000003,0.03531090192633388
1.8989999999999996,90.82000000000001,0.6779085338049182
4.4898700000000025,95.85,0.2032117972976609
4.598100000000004,69.86,0.3746598723780079
5.6124000000000045,58.199999999999996,0.41223581112589663
5.538620000000005,78.87,0.49402152559526685
3.7162200000000016,59.59,0.8449924228236919
5.689900000000006,71.11,0.25209105490132794
0.7140999999999988,173.48,0.38443779492565827
2.4380000000000006,92.5,0.6884170414443491
3.4997000000000007,96.02,0.5444955677599835
5.654320000000004,81.35000000000001,0.3624523536928575
1.7893000000000001,91.80000000000001,0.776787415878028
5.117600000000005,33.2,0.6841177155629553
4.192600000000002,120.38,0.3250789800134246
2.753120000000001,43.08,0.6611263506758142
6.857200000000006,77.33,0.262102976484014
3.8383000000000025,61.8,0.8299994819781678
3.746100000000002,122.93,0.5351199371806997
3.146200000000002,42.15,0.9417691781012572
3.7330400000000026,78.68,0.6755186333542936
6.524700000000003,75.5,0.2883627630203495
4.338600000000003,23.47,0.9043891863871788
9.5814,103.22,0.074329785500375
4.365700000000003,41.370000000000005,0.49712221473371226
1.2424700000000035,224.90999999999997,0.05651524275533602
6.793900000000006,78.51,0.24519254275444477
1.2556999999999998,80.98,0.8216431935017146
9.097500000000002,136.22,0.0310151022598611
3.1172000000000004,110.25,0.3573444339030611
1.8639,62.470000000000006,0.8655231447154411
3.3893200000000014,108.22,0.26783237017559197
2.0465999999999993,79.45,0.8893117116974963
3.2051200000000017,68.44,0.5351438169503405
6.003440000000006,196.81999999999996,0.06393557880992194
3.6743000000000015,52.650000000000006,0.8156788774007875
2.4956000000000005,94.14,0.6856169307107263
4.7260000000000035,54.46,0.51611498147083
3.990400000000003,71.54,0.5474813327220873
1.5527000000000022,158.9,0.2504243230781276
0.4328999999999999,140.58,0.4381934699359471
5.004300000000002,88.91000000000001,0.4530001305094156
1.6633999999999993,84.65,0.5395829185531738
2.967500000000001,38.379999999999995,0.8386796502124476
4.419400000000003,52.9,0.5566183960843722
3.004000000000002,73.4,0.4221808941241983
4.149000000000003,45.230000000000004,0.7905438964990555
2.7448000000000006,121.52,0.4805833108139954
4.941500000000005,81.99000000000001,0.30822826072130616
5.6211000000000055,55.150000000000006,0.235325055094005
4.401300000000003,92.52,0.3731785552386988
3.720600000000001,77.60000000000001,0.7652281240836395
0.7582000000000004,133.22,0.6032455874349268
7.561900000000004,63.400000000000006,0.1814333980019322
5.018400000000005,47.61,0.7220217248037781
2.788920000000002,75.0,0.5058140700195883
3.8628000000000027,80.92999999999999,0.3979752241760304
5.958500000000005,71.42,0.3607556980629496
4.421100000000003,117.27999999999999,0.38370329417788773
4.016500000000002,69.72,0.6651971148916765
5.848900000000003,65.61,0.4664695044574257
4.345240000000003,92.07000000000001,0.3518563543183987
6.2179200000000066,45.510000000000005,0.32044994044311026
3.7589000000000015,87.07000000000001,0.5397118156844944
3.218320000000002,92.51,0.8447240592008342
4.161980000000003,70.29,0.5887492157218391
6.985000000000008,81.67,0.07800772989859557
3.6052000000000017,43.85,0.7407049840408474
5.855300000000005,176.64,0.15142640104325794
2.4750200000000007,79.96000000000001,0.7799511007496828
-1.929399999999996,234.12999999999997,0.20047988959935165
3.9224000000000023,88.62,0.671149750663736
1.0679000000000112,199.54,0.07898550631372975
0.3674000000000007,161.57999999999998,0.4418639236577377
3.4815000000000023,33.95,0.7334232952050679
2.0923,63.41,0.9299176102627857
2.842080000000001,85.23,0.7338068225528762
0.3818999999999999,74.41,0.6239665671572686
4.585500000000004,71.53,0.504473900615447
0.7906200000000001,70.39,0.74480715021526
2.7059200000000008,41.74,0.7811488464054674
5.451770000000003,47.910000000000004,0.3402810212054561
6.932040000000006,166.42000000000002,0.06546437597544273
4.591680000000002,119.19999999999999,0.32646105462719494
9.019200000000003,169.37,0.06657772879056603
7.600300000000009,30.71,0.22972641356648632
1.9688799999999986,94.89999999999999,0.49259520120477135
3.170680000000001,122.05,0.5426480300304933
6.773800000000005,119.87,0.17657370746704193
1.8750999999999998,56.260000000000005,0.45003646451915663
6.743760000000008,84.33,0.1595414332370275
2.8768200000000013,38.13,0.8516232880001849
3.567800000000001,133.73,0.168420369182914
2.3694000000000006,97.03,0.6427429325734542
4.027000000000004,61.8,0.6563408529267052
0.6938999999999995,70.14999999999999,0.7534149435652051
-0.3087299999999997,137.17000000000002,0.2946842076952483
4.131000000000003,177.64,0.2027996833576835
8.6628,44.620000000000005,0.29292806005516836
3.383000000000002,88.56,0.6455683778833057
9.0556,3.24,0.2966688192473424
4.619800000000003,52.57000000000001,0.2847263621600142
5.004220000000004,94.88000000000001,0.6161165624628145
5.918920000000005,145.81,0.16614683781280962
0.3769,61.8,0.7806178689509579
1.7162699999999995,104.49,0.23150835916318094
3.577370000000001,105.9,0.33020715670692186
4.483800000000003,75.83000000000001,0.6449890586253804
4.769300000000003,85.59,0.4127489302843429
4.109880000000003,148.67,0.24540278310278485
4.579000000000005,32.7,0.6858268416681359
2.25622,61.36000000000001,0.8801744781689367
0.5631000000000055,202.66000000000003,0.09379790332431892
1.9372999999999998,128.42,0.5032749896021036
5.419900000000006,73.82000000000001,0.2642754585735231
3.1969600000000016,81.42999999999999,0.7014699853889621
1.3119999999999992,108.39000000000001,0.48538270138146666
1.55507,72.24,0.7732938008951329
5.976200000000006,112.29,0.23573861570204305
0.8375999999999999,128.45,0.42166213033258193
3.9300200000000025,117.43,0.48423981447223013
5.347920000000005,93.45,0.45627863679345293
1.5675,133.16,0.41031998217990595
0.9954999999999998,145.19,0.4448593547605392
3.7982000000000022,60.25,0.49433149872251236
4.257420000000003,117.74000000000001,0.3165758611235492
4.437500000000003,81.41000000000001,0.5030416883045764
